country,university,course,degree_level,website,ielts_min,sat_required,sat_min,country_flag,university_logo
Netherlands,Breda University of Applied Sciences,Game Design; Tourism; Logistics,Bachelor's / Master's,https://www.buas.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=buas.nl
Netherlands,HAS University of Applied Sciences,Agriculture; Food Innovation,Bachelor's / Master's,https://www.has.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=has.nl
Netherlands,Windesheim University of Applied Sciences,Business; IT; Education,Bachelor's / Master's,https://www.windesheim.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=windesheim.nl
Netherlands,Van Hall Larenstein University,Environmental Science; Animal Sciences,Bachelor's / Master's,https://www.vhluas.com,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=vhluas.com
Netherlands,HKU University of the Arts Utrecht,Creative Media; Design,Bachelor's / Master's,https://www.hku.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=hku.nl
Netherlands,Nyenrode Business University,MBA; Business; Leadership,Bachelor's / Master's,https://www.nyenrode.nl,6.5,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=nyenrode.nl
Netherlands,Hotelschool The Hague,Hospitality Management,Bachelor's / Master's,https://www.hotelschool.nl,6.5,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=hotelschool.nl
Netherlands,Wittenborg University of Applied Sciences,International Business; MBA,Bachelor's / Master's,https://www.wittenborg.eu,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=wittenborg.eu
Netherlands,Webster University Leiden,Business; International Relations,Bachelor's / Master's,https://www.webster.nl,6,1,1100,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=webster.nl
Netherlands,Aeres University of Applied Sciences,Agriculture; Sustainability,Bachelor's / Master's,https://www.aeresuas.com,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=aeresuas.com
Netherlands,Tio University of Applied Sciences,Tourism; Event Management,Bachelor's,https://www.tio.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=tio.nl
Netherlands,Business School Netherlands,MBA; Management,Master's,https://www.bsn.eu,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=bsn.eu
Netherlands,Protestant Theological University,Theology; Religious Studies,Bachelor's / Master's,https://www.pthu.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=pthu.nl
Netherlands,Kampen Theological University,Theology,Bachelor's / Master's,https://www.gkv.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=gkv.nl
Netherlands,"Royal Academy of Art, The Hague",Fine Arts; Graphic Design,Bachelor's / Master's,https://www.kabk.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=kabk.nl
Netherlands,University College Roosevelt,Liberal Arts,Bachelor's,https://www.ucr.nl,6.5,1,1200,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=ucr.nl
Netherlands,University College Groningen,Liberal Arts & Sciences,Bachelor's,https://www.rug.nl/ucg,6.5,1,1200,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=rug.nl
Netherlands,University College Maastricht,Liberal Arts,Bachelor's,https://www.maastrichtuniversity.nl/ucm,6.5,1,1200,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=maastrichtuniversity.nl
Netherlands,International Institute of Social Studies,Development Studies,Master's / PhD,https://www.iss.nl,6.5,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=iss.nl
Netherlands,EuroPort Business School,International Business,Bachelor's,https://www.europortbs.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=europortbs.nl
Netherlands,Driestar Educatief,Teacher Education,Bachelor's,https://www.driestar.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=driestar.nl
Netherlands,Thomas More University of Applied Sciences (NL),Education; Social Work,Bachelor's,https://www.thomasmore.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=thomasmore.nl
Netherlands,Amsterdam School of the Arts,Arts; Theatre; Film,Bachelor's / Master's,https://www.ahk.nl,6,0,0,https://flagcdn.com/w80/nl.png,https://www.google.com/s2/favicons?sz=128&domain=ahk.nl
France,Sorbonne University,Arts; Humanities; Science; Medicine,Bachelor's / Master's / PhD,https://www.sorbonne-universite.fr,6.5,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=sorbonne-universite.fr
France,Université PSL,Physics; Engineering; Economics,Bachelor's / Master's / PhD,https://www.psl.eu,6.5,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=psl.eu
France,École Polytechnique,Engineering; Mathematics; Physics,Bachelor's / Master's / PhD,https://www.polytechnique.edu,6.5,1,1300,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=polytechnique.edu
France,Université Paris-Saclay,Science; Engineering; Medicine,Bachelor's / Master's / PhD,https://www.universite-paris-saclay.fr,6.5,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=universite-paris-saclay.fr
France,HEC Paris,Business; MBA; Finance,Bachelor's / Master's / PhD,https://www.hec.edu,7,1,1350,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=hec.edu
France,ESSEC Business School,Business; Management; Finance,Bachelor's / Master's,https://www.essec.edu,6.5,1,1250,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=essec.edu
France,ESCP Business School,Management; MBA; Marketing,Bachelor's / Master's,https://www.escp.eu,6.5,1,1250,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=escp.eu
France,Grenoble Alpes University,Engineering; Science; Business,Bachelor's / Master's / PhD,https://www.univ-grenoble-alpes.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-grenoble-alpes.fr
France,Université de Lyon,Science; Humanities; Engineering,Bachelor's / Master's / PhD,https://www.universite-lyon.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=universite-lyon.fr
France,Université de Bordeaux,Health; Law; Economics,Bachelor's / Master's / PhD,https://www.u-bordeaux.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=u-bordeaux.fr
France,Université de Montpellier,Medicine; Science; Agriculture,Bachelor's / Master's / PhD,https://www.umontpellier.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=umontpellier.fr
France,Aix-Marseille University,Law; Science; Arts,Bachelor's / Master's / PhD,https://www.univ-amu.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-amu.fr
France,Sciences Po,Political Science; International Relations,Bachelor's / Master's / PhD,https://www.sciencespo.fr,6.5,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=sciencespo.fr
France,CentraleSupélec,Engineering; Data Science,Master's / PhD,https://www.centralesupelec.fr,6.5,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=centralesupelec.fr
France,INSA Lyon,Engineering; IT; Mechanical,Bachelor's / Master's / PhD,https://www.insa-lyon.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=insa-lyon.fr
France,SKEMA Business School,Business; Finance; Marketing,Bachelor's / Master's,https://www.skema.edu,6.5,1,1200,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=skema.edu
France,Audencia Business School,Business; Management,Bachelor's / Master's,https://www.audencia.com,6.5,1,1200,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=audencia.com
France,EM Lyon Business School,MBA; Entrepreneurship,Bachelor's / Master's,https://www.em-lyon.com,6.5,1,1250,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=em-lyon.com
France,KEDGE Business School,Business; Wine Management,Bachelor's / Master's,https://kedge.edu,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=kedge.edu
France,NEOMA Business School,Finance; Marketing; Business,Bachelor's / Master's,https://neoma-bs.com,6.5,1,1200,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=neoma-bs.com
France,IMT Atlantique,Engineering; Digital Technology,Master's / PhD,https://www.imt-atlantique.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=imt-atlantique.fr
France,Université de Lille,Health; Engineering; Humanities,Bachelor's / Master's / PhD,https://www.univ-lille.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-lille.fr
France,University of Strasbourg,Science; Law; Medicine,Bachelor's / Master's / PhD,https://www.unistra.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=unistra.fr
France,Université de Nantes,Engineering; Marine Science,Bachelor's / Master's / PhD,https://www.univ-nantes.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-nantes.fr
France,Université Côte d'Azur,Business; Tourism; Science,Bachelor's / Master's / PhD,https://univ-cotedazur.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-cotedazur.fr
France,Université Toulouse III,Engineering; Space Science,Bachelor's / Master's / PhD,https://www.univ-tlse3.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-tlse3.fr
France,Université Rennes 1,Law; Economics; Science,Bachelor's / Master's / PhD,https://www.univ-rennes1.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-rennes1.fr
France,Université de Lorraine,Engineering; Health; Science,Bachelor's / Master's / PhD,https://www.univ-lorraine.fr,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=univ-lorraine.fr
France,Burgundy School of Business,Business; Wine Management,Bachelor's / Master's,https://www.bsb-education.com,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=bsb-education.com
France,Montpellier Business School,Business; Finance,Bachelor's / Master's,https://www.montpellier-bs.com,6,0,0,https://flagcdn.com/w80/fr.png,https://www.google.com/s2/favicons?sz=128&domain=montpellier-bs.com
Spain,University of Barcelona,Medicine; Law; Economics; Humanities,Bachelor's / Master's / PhD,https://www.ub.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ub.edu
Spain,Autonomous University of Barcelona,Business; Engineering; Science,Bachelor's / Master's / PhD,https://www.uab.cat,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uab.cat
Spain,Complutense University of Madrid,Law; Arts; Medicine,Bachelor's / Master's / PhD,https://www.ucm.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ucm.es
Spain,Autonomous University of Madrid,Economics; Science; Law,Bachelor's / Master's / PhD,https://www.uam.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uam.es
Spain,Pompeu Fabra University,Economics; Political Science; Communication,Bachelor's / Master's / PhD,https://www.upf.edu,6.5,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=upf.edu
Spain,University of Navarra,Business; Communication; Medicine,Bachelor's / Master's / PhD,https://www.unav.edu,6.5,1,1200,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=unav.edu
Spain,University of Valencia,Health; Law; Science,Bachelor's / Master's / PhD,https://www.uv.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uv.es
Spain,University of Granada,Engineering; Humanities; Medicine,Bachelor's / Master's / PhD,https://www.ugr.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ugr.es
Spain,Polytechnic University of Madrid,Engineering; Architecture,Bachelor's / Master's / PhD,https://www.upm.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=upm.es
Spain,Polytechnic University of Catalonia,Engineering; IT; Architecture,Bachelor's / Master's / PhD,https://www.upc.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=upc.edu
Spain,IE University,Business; International Relations,Bachelor's / Master's,https://www.ie.edu,6.5,1,1200,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ie.edu
Spain,ESADE Business School,MBA; Finance; Law,Bachelor's / Master's,https://www.esade.edu,6.5,1,1200,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=esade.edu
Spain,University of Seville,Engineering; Science; Law,Bachelor's / Master's / PhD,https://www.us.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=us.es
Spain,University of Zaragoza,Engineering; Science; Health,Bachelor's / Master's / PhD,https://www.unizar.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=unizar.es
Spain,University of Salamanca,Arts; Law; Humanities,Bachelor's / Master's / PhD,https://www.usal.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=usal.es
Spain,Carlos III University of Madrid,Economics; Engineering; Law,Bachelor's / Master's / PhD,https://www.uc3m.es,6.5,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uc3m.es
Spain,University of the Basque Country,Engineering; Science; Health,Bachelor's / Master's / PhD,https://www.ehu.eus,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ehu.eus
Spain,University of Oviedo,Science; Engineering; Arts,Bachelor's / Master's / PhD,https://www.uniovi.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uniovi.es
Spain,University of Murcia,Law; Science; Business,Bachelor's / Master's / PhD,https://www.um.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=um.es
Spain,University of Vigo,Engineering; Marine Science,Bachelor's / Master's / PhD,https://www.uvigo.gal,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uvigo.gal
Spain,University of Malaga,Tourism; IT; Engineering,Bachelor's / Master's / PhD,https://www.uma.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uma.es
Spain,University of Alicante,Law; Business; Architecture,Bachelor's / Master's / PhD,https://www.ua.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ua.es
Spain,University of Deusto,Business; International Relations,Bachelor's / Master's,https://www.deusto.es,6.5,1,1150,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=deusto.es
Spain,Ramon Llull University,Business; Psychology; Engineering,Bachelor's / Master's / PhD,https://www.url.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=url.edu
Spain,University of Jaén,Humanities; Engineering,Bachelor's / Master's / PhD,https://www.ujaen.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ujaen.es
Spain,University of La Laguna,Science; Arts; Law,Bachelor's / Master's / PhD,https://www.ull.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ull.es
Spain,University of Lleida,Agriculture; Engineering,Bachelor's / Master's / PhD,https://www.udl.cat,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=udl.cat
Spain,University of Cantabria,Engineering; Health,Bachelor's / Master's / PhD,https://web.unican.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=web.unican.es
Spain,University of Castilla-La Mancha,Business; Education,Bachelor's / Master's / PhD,https://www.uclm.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uclm.es
Spain,University of Extremadura,Agriculture; Science,Bachelor's / Master's / PhD,https://www.unex.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=unex.es
Spain,CEU San Pablo University,Business; Health; Communication,Bachelor's / Master's,https://www.uspceu.com,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uspceu.com
Spain,European University of Madrid,Business; Sports; IT,Bachelor's / Master's,https://universidadeuropea.com,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=universidadeuropea.com
Spain,Mondragon University,Engineering; Business,Bachelor's / Master's,https://www.mondragon.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=mondragon.edu
Spain,University of León,Veterinary; Science,Bachelor's / Master's / PhD,https://www.unileon.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=unileon.es
Spain,University of Burgos,Engineering; Humanities,Bachelor's / Master's,https://www.ubu.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ubu.es
Spain,University of Almería,Agriculture; Business,Bachelor's / Master's / PhD,https://www.ual.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ual.es
Spain,University of Cádiz,Marine Science; Engineering,Bachelor's / Master's / PhD,https://www.uca.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uca.es
Spain,University of Huelva,Humanities; Business,Bachelor's / Master's,https://www.uhu.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uhu.es
Spain,University of Valladolid,Engineering; Law,Bachelor's / Master's / PhD,https://www.uva.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uva.es
Spain,University of Girona,Tourism; Law,Bachelor's / Master's / PhD,https://www.udg.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=udg.edu
Spain,University of Córdoba,Agriculture; Health,Bachelor's / Master's / PhD,https://www.uco.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uco.es
Spain,International University of Catalonia,Health; Architecture,Bachelor's / Master's,https://www.uic.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uic.es
Spain,Camilo José Cela University,Business; Communication,Bachelor's / Master's,https://www.ucjc.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ucjc.edu
Spain,Nebrija University,Business; Arts,Bachelor's / Master's,https://www.nebrija.com,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=nebrija.com
Spain,Loyola University Andalusia,Business; Social Sciences,Bachelor's / Master's,https://www.uloyola.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uloyola.es
Spain,Francisco de Vitoria University,Law; Communication,Bachelor's / Master's,https://www.ufv.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=ufv.es
Spain,Abat Oliba CEU University,Business; Law,Bachelor's / Master's,https://www.uaoceu.es,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uaoceu.es
Spain,University of Vic,Health; Education,Bachelor's / Master's,https://www.uvic.cat,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=uvic.cat
Spain,Universidad Europea de Valencia,Business; IT,Bachelor's / Master's,https://valencia.universidadeuropea.com,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=valencia.universidadeuropea.com
Spain,Les Roches Marbella,Hospitality Management,Bachelor's / Master's,https://www.lesroches.edu,6,0,0,https://flagcdn.com/w80/es.png,https://www.google.com/s2/favicons?sz=128&domain=lesroches.edu
Switzerland,ETH Zurich,Engineering; Computer Science; Physics,Bachelor's / Master's / PhD,https://ethz.ch,7,1,1350,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=ethz.ch
Switzerland,EPFL (École Polytechnique Fédérale de Lausanne),Engineering; Robotics; Data Science,Bachelor's / Master's / PhD,https://www.epfl.ch,7,1,1350,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=epfl.ch
Switzerland,University of Zurich,Medicine; Law; Business,Bachelor's / Master's / PhD,https://www.uzh.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=uzh.ch
Switzerland,University of Geneva,International Relations; Physics; Law,Bachelor's / Master's / PhD,https://www.unige.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unige.ch
Switzerland,University of Basel,Medicine; Life Sciences; Humanities,Bachelor's / Master's / PhD,https://www.unibas.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unibas.ch
Switzerland,University of Bern,Business; Science; Law,Bachelor's / Master's / PhD,https://www.unibe.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unibe.ch
Switzerland,University of Lausanne,Business; Biology; Geosciences,Bachelor's / Master's / PhD,https://www.unil.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unil.ch
Switzerland,University of St. Gallen,Business; Economics; Law,Bachelor's / Master's / PhD,https://www.unisg.ch,6.5,1,1250,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unisg.ch
Switzerland,Università della Svizzera italiana (USI),Communication; Informatics; Architecture,Bachelor's / Master's / PhD,https://www.usi.ch,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=usi.ch
Switzerland,University of Fribourg,Theology; Law; Science,Bachelor's / Master's / PhD,https://www.unifr.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unifr.ch
Switzerland,Lucerne University of Applied Sciences,Engineering; Business; IT,Bachelor's / Master's,https://www.hslu.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=hslu.ch
Switzerland,Zurich University of Applied Sciences,Engineering; Aviation; Business,Bachelor's / Master's,https://www.zhaw.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=zhaw.ch
Switzerland,Geneva School of Business Administration,Business; Finance,Bachelor's / Master's,https://www.hesge.ch/heg,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=hesge.ch
Switzerland,IMD Business School,MBA; Executive Education,Master's,https://www.imd.org,7,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=imd.org
Switzerland,EHL Hospitality Business School,Hospitality Management,Bachelor's / Master's,https://www.ehl.edu,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=ehl.edu
Switzerland,Geneva Business School,Business; International Management,Bachelor's / Master's,https://gbsge.com,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=gbsge.com
Switzerland,Swiss Federal Institute of Technology Lausanne,Engineering; AI,Bachelor's / Master's / PhD,https://www.epfl.ch,7,1,1350,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=epfl.ch
Switzerland,Kalaidos University of Applied Sciences,Business; Law,Bachelor's / Master's,https://www.kalaidos-fh.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=kalaidos-fh.ch
Switzerland,University of Applied Sciences and Arts Northwestern Switzerland,Engineering; Arts; Education,Bachelor's / Master's,https://www.fhnw.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=fhnw.ch
Switzerland,SUPSI University of Applied Sciences,Engineering; Architecture; IT,Bachelor's / Master's,https://www.supsi.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=supsi.ch
Switzerland,Swiss Hotel Management School,Hospitality; Tourism,Bachelor's / Master's,https://www.shms.com,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=shms.com
Switzerland,Les Roches Crans-Montana,Hospitality; Business,Bachelor's / Master's,https://www.lesroches.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=lesroches.edu
Switzerland,Glion Institute of Higher Education,Hospitality; Luxury Management,Bachelor's / Master's,https://www.glion.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=glion.edu
Switzerland,EU Business School Switzerland,Business; MBA,Bachelor's / Master's,https://www.euruni.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=euruni.edu
Switzerland,Webster University Geneva,International Relations; Business,Bachelor's / Master's,https://www.webster.ch,6,1,1100,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=webster.ch
Switzerland,Swiss Business School,MBA; Finance,Bachelor's / Master's,https://www.sbs.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=sbs.edu
Switzerland,Franklin University Switzerland,Liberal Arts; Business,Bachelor's / Master's,https://www.fus.edu,6.5,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=fus.edu
Switzerland,César Ritz Colleges Switzerland,Hospitality; Culinary Arts,Bachelor's / Master's,https://www.cesarritzcolleges.edu,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=cesarritzcolleges.edu
Switzerland,Business & Hotel Management School,Hospitality; Business,Bachelor's / Master's,https://www.bhms.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=bhms.ch
Switzerland,University of Neuchâtel,Law; Economics; Science,Bachelor's / Master's / PhD,https://www.unine.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unine.ch
Switzerland,University of Fribourg,Law; Theology; Science,Bachelor's / Master's / PhD,https://www.unifr.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=unifr.ch
Switzerland,University of Applied Sciences Western Switzerland,Engineering; Business; IT,Bachelor's / Master's,https://www.hes-so.ch,6,0,0,https://flagcdn.com/w80/ch.png,https://www.google.com/s2/favicons?sz=128&domain=hes-so.ch
